0,[O][O] + 2 [Ni] <=> 2 O=[Ni],1.60316066905e-07
1,OO + 2 [Ni] <=> 2 O[Ni],1.06528514956e-09
2,O[Ni] + [Ni] <=> O + 2 [Ni],9.59002564308e-10
3,OO + 2 [Ni] <=> OO[Ni] + [Ni],8.22814141e-10
4,OO + [Ni] <=> OO.[Ni],8.05528999345e-10
5,OO[Ni] + [Ni] <=> O[Ni] + O=[Ni],8.03786972882e-10
6,C + [Ni] <=> C.[Ni],6.5212022359e-10
7,CC + 2 [Ni] <=> 2 C[Ni],6.40571998028e-10
8,O=C=[Ni] + O=[Ni] <=> O=C=O + 2 [Ni],5.9393286602e-10
9,[C-]#[O+] + [Ni] <=> [C-]#[O+].[Ni],5.88324662595e-10
10,[CH3] + [Ni] <=> C[Ni],5.09183912771e-10
11,O=C=O + [Ni] <=> O=C=O.[Ni],4.25428437096e-10
12,[OH] + [Ni] <=> O[Ni],2.7320415608e-10
13,[H][H] + 2 [Ni] <=> 2 [Ni],2.63385895929e-10
14,C[Ni] + O[Ni] <=> C + O=[Ni] + [Ni],2.54457444564e-10
15,[H][H] + [Ni] <=> [H][H].[Ni],2.41556969129e-10
16,2 O[Ni] <=> O + O=[Ni] + [Ni],2.23496754254e-10
17,O[Ni] + [Ni] <=> [Ni] + O=[Ni],2.20326490871e-10
18,[H] + [Ni] <=> [Ni],1.77698998593e-10
19,C[Ni] + [Ni] <=> C + 2 [Ni],1.36698386985e-10
20,O=CO + [Ni] <=> O=CO.[Ni],-3.95573791147e-11
21,CO + 2 [Ni] <=> C[Ni] + O[Ni],-7.04185377026e-11
22,O + [Ni] <=> O.[Ni],-2.81892029325e-10
23,[C-]#[O+] + [Ni] <=> O=C=[Ni],-5.0588515025e-10
24,[O]O + [Ni] <=> OO[Ni],-1.19420122536e-07
