0,[CH3] + [Ni] <=> C[Ni],0.161051129767
1,[H][H] + 2 [Ni] <=> 2 [Ni],0.161051129767
2,[O][O] + 2 [Ni] <=> 2 O=[Ni],0.161051129767
3,O=C=O + [Ni] <=> O=C=O.[Ni],0.0
4,O[Ni] + [Ni] <=> O.[Ni] + [Ni],0.0
5,CO[O] + [Ni] <=> COO[Ni],0.0
6,C + O=[Ni] + [Ni] <=> C[Ni] + O[Ni],0.0
7,C=O + [Ni] <=> C=O.[Ni],0.0
8,C~[Ni] + O[Ni] <=> C#[Ni] + O=[Ni],0.0
9,[H][H] + [Ni] <=> [H][H].[Ni],0.0
10,OO[Ni] + [Ni] <=> O[Ni] + O=[Ni],0.0
11,COOC + 2 [Ni] <=> C[Ni] + COO[Ni],0.0
12,2 C=[Ni] <=> C[Ni] + C#[Ni],0.0
13,C=[Ni] + C~[Ni] <=> 2 C#[Ni],0.0
14,C[Ni] + C~[Ni] <=> C=[Ni] + C#[Ni],0.0
15,COOC + 2 [Ni] <=> 2 CO[Ni],0.0
16,C~[Ni] + O=[Ni] <=> O=C=[Ni] + [Ni],0.0
17,O + 2 [Ni] <=> O[Ni] + [Ni],0.0
18,[O]O + [Ni] <=> OO[Ni],0.0
19,C#[Ni] + O[Ni] <=> C=[Ni] + O=[Ni],0.0
20,C=C=O + [Ni] <=> C=C=O.[Ni],0.0
21,C=CO + [Ni] <=> C=CO.[Ni],0.0
22,OO + 2 [Ni] <=> 2 O[Ni],0.0
23,CO + 2 [Ni] <=> C[Ni] + O[Ni],0.0
24,CC=O + [Ni] <=> CC=O.[Ni],0.0
25,[C-]#[O+] + [Ni] <=> [C-]#[O+].[Ni],0.0
26,[CH]=O + [Ni] <=> O=C[Ni],0.0
27,O[Ni] + O=C=[Ni] <=> O=C[Ni] + O=[Ni],0.0
28,O=C[Ni] + C~[Ni] <=> C#[Ni] + O=C=[Ni],0.0
29,CO + [Ni] <=> CO.[Ni],0.0
30,O.[Ni] + O=[Ni] <=> 2 O[Ni],0.0
31,C[Ni] + [Ni] <=> C + 2 [Ni],0.0
32,O=C=O.[Ni] + [Ni] <=> O[Ni] + O=C=[Ni],0.0
33,C~[Ni] + [H][H] <=> C=[Ni],0.0
34,O=C=[Ni] + O=[Ni] <=> O=C=O.[Ni] + [Ni],0.0
35,C=O + 2 [Ni] <=> O=C[Ni] + [Ni],0.0
36,C=[Ni] + O=C[Ni] <=> C[Ni] + O=C=[Ni],0.0
37,C + [Ni] <=> C.[Ni],0.0
38,C[O] + [Ni] <=> CO[Ni],0.0
39,OO + [Ni] <=> OO.[Ni],0.0
40,C=CC + [Ni] <=> C=CC.[Ni],0.0
41,COO + 2 [Ni] <=> [Ni] + COO[Ni],0.0
42,[OH] + [Ni] <=> O[Ni],0.0
43,C#[Ni] + [Ni] <=> C~[Ni] + [Ni],0.0
44,CO[Ni] + [Ni] <=> C[Ni] + O=[Ni],0.0
45,OO + 2 [Ni] <=> OO[Ni] + [Ni],0.0
46,C=[Ni] + [Ni] <=> C[Ni] + [Ni],0.0
47,CC + 2 [Ni] <=> 2 C[Ni],0.0
48,[H] + [Ni] <=> [Ni],0.0
49,O=C[Ni] + C#[Ni] <=> C=[Ni] + O=C=[Ni],0.0
50,C + O[Ni] + [Ni] <=> C[Ni] + O.[Ni],0.0
51,O=C[Ni] + [Ni] <=> [Ni] + O=C=[Ni],0.0
52,[C-]#[O+] + [Ni] <=> O=C=[Ni],0.0
53,CO + 2 [Ni] <=> CO[Ni] + [Ni],0.0
54,CC + [Ni] <=> CC.[Ni],0.0
55,C=C + [Ni] <=> C=C.[Ni],0.0
56,C=[Ni] + O[Ni] <=> C[Ni] + O=[Ni],0.0
57,CCC + [Ni] <=> CCC.[Ni],0.0
58,CC=O + 2 [Ni] <=> C[Ni] + O=C[Ni],0.0
59,COO + 2 [Ni] <=> CO[Ni] + O[Ni],0.0
60,[Ni] + O=[Ni] <=> O[Ni] + [Ni],0.0
61,O + [Ni] <=> O.[Ni],0.0
62,COO[Ni] + [Ni] <=> CO[Ni] + O=[Ni],0.0
63,COO + 2 [Ni] <=> C[Ni] + OO[Ni],0.0
64,C#[Ni] + [Ni] <=> C=[Ni] + [Ni],0.0
