0,C=[Ni] + [Ni] <=> C[Ni] + [Ni],-0.764659155814
1,O.[Ni] + O=[Ni] <=> 2 O[Ni],-0.0754144929029
2,C + O=[Ni] + [Ni] <=> C[Ni] + O[Ni],-0.00146153675151
3,[H][H] + 2 [Ni] <=> 2 [Ni],-0.000349475085229
4,CC + 2 [Ni] <=> 2 C[Ni],-0.000135601592487
5,C#[Ni] + [Ni] <=> C=[Ni] + [Ni],-6.49859943671e-05
6,O + [Ni] <=> O.[Ni],-5.21405667528e-05
7,[H] + [Ni] <=> [Ni],-2.79886611332e-05
8,[C-]#[O+] + [Ni] <=> O=C=[Ni],1.71277136424e-06
9,C#[Ni] + [Ni] <=> C~[Ni] + [Ni],9.24909093758e-06
10,CO + 2 [Ni] <=> C[Ni] + O[Ni],9.93609132317e-06
11,O=C=O.[Ni] + [Ni] <=> O[Ni] + O=C=[Ni],1.67245491242e-05
12,O=C=O + [Ni] <=> O=C=O.[Ni],1.74064684357e-05
13,O + 2 [Ni] <=> O[Ni] + [Ni],1.75558017157e-05
14,[OH] + [Ni] <=> O[Ni],2.21237342707e-05
15,C~[Ni] + O=[Ni] <=> O=C=[Ni] + [Ni],2.53533943721e-05
16,[Ni] + O=[Ni] <=> O[Ni] + [Ni],2.71716631301e-05
17,O=C=[Ni] + O=[Ni] <=> O=C=O.[Ni] + [Ni],2.81802666372e-05
18,C~[Ni] + [H][H] <=> C=[Ni],3.55716328203e-05
19,C + 2 [Ni] <=> C[Ni] + [Ni],3.61345638632e-05
20,O[Ni] + [Ni] <=> O.[Ni] + [Ni],4.29751349768e-05
21,C + O[Ni] + [Ni] <=> C[Ni] + O.[Ni],0.000161135435793
22,[O][O] + 2 [Ni] <=> 2 O=[Ni],0.450815955986
23,[CH3] + [Ni] <=> C[Ni],0.607946023001
