0,[O][O] + 2 [Ni] <=> 2 O=[Ni],1.51743028515e-07
1,OO + 2 [Ni] <=> OO[Ni] + [Ni],4.30498573401e-10
2,[CH3] + [Ni] <=> C[Ni],3.18287814325e-10
3,OO + [Ni] <=> OO.[Ni],2.30993193543e-10
4,CO + 2 [Ni] <=> C[Ni] + O[Ni],1.0468013812e-10
5,[OH] + [Ni] <=> O[Ni],2.01707731024e-12
6,[C-]#[O+] + [Ni] <=> O=C=[Ni],-7.92056359786e-11
7,C + [Ni] <=> C.[Ni],-1.16267966638e-10
8,O=C=O + [Ni] <=> O=C=O.[Ni],-1.62798879697e-10
9,OO + 2 [Ni] <=> 2 O[Ni],-2.03542252984e-10
10,O[Ni] + [Ni] <=> [Ni] + O=[Ni],-2.25622168576e-10
11,CC + [Ni] <=> CC.[Ni],-2.92560232957e-10
12,C=C + [Ni] <=> C=C.[Ni],-3.00957019834e-10
13,O + [Ni] <=> O.[Ni],-3.71035853935e-10
14,O=C=[Ni] + O=[Ni] <=> O=C=O + 2 [Ni],-3.71114928422e-10
15,[C-]#[O+] + [Ni] <=> [C-]#[O+].[Ni],-4.04026989789e-10
16,[H][H] + 2 [Ni] <=> 2 [Ni],-5.231234611e-10
17,[H][H] + [Ni] <=> [H][H].[Ni],-5.24403685301e-10
18,CC + 2 [Ni] <=> 2 C[Ni],-6.72447223463e-10
19,O=CO + [Ni] <=> O=CO.[Ni],-7.31695594289e-10
20,[H] + [Ni] <=> [Ni],-7.42405355345e-10
21,2 O[Ni] <=> O + O=[Ni] + [Ni],-7.63993567349e-10
22,OO[Ni] + [Ni] <=> O[Ni] + O=[Ni],-8.25148075862e-10
23,CO + [Ni] <=> CO.[Ni],-9.13364753065e-10
24,C[Ni] + [Ni] <=> C + 2 [Ni],-2.37612681439e-09
25,C[Ni] + O[Ni] <=> C + O=[Ni] + [Ni],-3.47172590508e-09
26,O[Ni] + [Ni] <=> O + 2 [Ni],-3.51352334527e-09
27,[O]O + [Ni] <=> OO[Ni],-1.05734893472e-07
